id,prediction
1789,13.875083
1790,2.5444765
1791,1.0262054
1792,0.041419845
1793,-0.031170359
1794,-0.24376172
1795,-1.1919274
1796,6.161824
1797,24.568508
1798,45.46664
1799,95.53554
1800,116.87831
1801,147.73901
1802,192.98734
1803,193.89017
1804,226.31808
1805,211.34746
1806,196.7243
1807,183.67557
1808,174.30957
1809,145.01093
1810,108.60728
1811,86.16352
1812,63.16075
1813,24.831474
1814,3.492546
1815,1.1810386
1816,-0.3868776
1817,-0.05016331
1818,-0.0068026166
1819,2.6454282
1820,16.838978
1821,28.43895
1822,47.421715
1823,88.82147
1824,124.86044
1825,166.84413
1826,279.79083
1827,336.99747
1828,387.2503
1829,379.49823
1830,343.39258
1831,260.7184
1832,209.3566
1833,231.06076
1834,179.37534
1835,103.021164
1836,54.30832
1837,18.048744
1838,3.0903327
1839,1.0568367
1840,0.1839385
1841,0.5163386
1842,0.48081976
1843,4.1741714
1844,15.855928
1845,31.811993
1846,44.685265
1847,71.16676
1848,97.462524
1849,145.78903
1850,193.45801
1851,242.16164
1852,231.86295
1853,210.56584
1854,233.3199
1855,216.31517
1856,172.38884
1857,164.71875
1858,189.74023
1859,111.149704
1860,75.17423
1861,41.70476
1862,8.87236
1863,1.629338
1864,-0.11980103
1865,-0.4383086
1866,0.021789193
1867,5.0918927
1868,32.3251
1869,67.9955
1870,155.67372
1871,303.86353
1872,469.36615
1873,655.5896
1874,782.3316
1875,846.1636
1876,874.7561
1877,872.04694
1878,833.6328
1879,710.5452
1880,548.28015
1881,390.309
1882,286.35693
1883,183.8517
1884,97.95823
1885,38.591885
1886,6.078987
1887,0.16962585
1888,0.073981225
1889,1.1795186
1890,1.3192612
1891,6.905306
1892,30.777521
1893,61.268383
1894,97.498505
1895,208.83908
1896,349.8098
1897,545.1826
1898,688.4938
1899,647.4347
1900,527.78217
1901,313.47687
1902,244.60965
1903,224.55295
1904,299.13495
1905,255.82568
1906,173.17537
1907,128.59341
1908,68.09438
1909,35.52794
1910,8.155636
1911,1.637043
1912,2.0722609
1913,-0.20129876
1914,0.25513712
1915,6.1710014
1916,17.713335
1917,40.951622
1918,77.03499
1919,221.5298
1920,394.01917
1921,496.04785
1922,622.96027
1923,726.91754
1924,826.8955
1925,861.0432
1926,797.6353
1927,664.0981
1928,558.5303
1929,409.32416
1930,288.0055
1931,170.47498
1932,84.57415
1933,45.077793
1934,13.833422
1935,3.122539
1936,3.2098362
1937,1.2665937
1938,3.7815506
1939,12.876998
1940,43.65811
1941,84.012665
1942,173.10037
1943,289.79752
1944,478.53363
1945,646.39844
1946,831.8146
1947,922.30963
1948,917.68835
1949,877.8054
1950,819.21265
1951,670.90344
1952,575.04156
1953,409.34317
1954,298.15927
1955,190.95673
1956,101.555405
1957,49.380154
1958,12.286852
1959,4.5017834
1960,1.7289004
1961,0.08337848
1962,0.49663395
1963,10.188956
1964,32.717392
1965,74.09083
1966,157.03528
1967,274.39328
1968,451.89786
1969,652.7091
1970,802.4802
1971,833.84656
1972,788.0414
1973,671.6169
1974,718.03235
1975,552.3801
1976,460.3932
1977,294.16595
1978,194.97267
1979,138.97534
1980,72.97413
1981,32.535583
1982,13.533526
1983,2.8453207
1984,1.7571892
1985,2.4754415
1986,2.516286
1987,9.875546
1988,24.59441
1989,52.246765
1990,85.927
1991,113.6382
1992,171.22902
1993,207.69978
1994,187.29086
1995,230.40372
1996,317.90414
1997,465.0662
1998,651.39307
1999,586.0083
2000,446.47363
2001,305.7311
2002,234.29437
2003,141.2267
2004,74.32634
2005,34.1467
2006,9.3545
2007,3.5590136
2008,-0.18778318
2009,0.59087217
2010,1.8811345
2011,3.4006343
2012,5.472311
2013,10.514306
2014,17.03097
2015,27.948883
2016,95.813545
2017,171.06401
2018,213.39032
2019,237.16852
2020,263.38422
2021,230.47711
2022,293.14655
2023,351.5116
2024,321.99817
2025,213.4073
2026,180.45157
2027,146.55806
2028,71.38891
2029,36.948963
2030,13.512724
2031,3.5122733
2032,1.4447846
2033,0.39814377
2034,0.7827138
2035,9.399073
2036,36.383007
2037,79.104774
2038,179.23077
2039,317.74487
2040,432.56384
2041,580.9667
2042,800.2266
2043,840.97864
2044,859.19305
2045,802.2197
2046,606.51013
2047,405.59003
2048,343.15213
2049,281.87366
2050,224.18248
2051,124.32251
2052,72.293686
2053,28.496746
2054,3.8461657
2055,-2.2455466
2056,-2.0842671
2057,0.75070286
2058,2.9730139
2059,14.300293
2060,39.636257
2061,85.205505
2062,168.05496
2063,306.95236
2064,493.22092
2065,617.2048
2066,699.0608
2067,796.8227
2068,823.82574
2069,815.76
2070,777.3783
2071,610.806
2072,414.14026
2073,301.85638
2074,206.19893
2075,158.3213
2076,86.12737
2077,38.416798
2078,13.132472
2079,2.4708087
2080,0.965103
2081,0.6710544
2082,0.91986984
2083,5.3185763
2084,28.775063
2085,43.380245
2086,55.423004
2087,93.86613
2088,94.044174
2089,90.194885
2090,200.30371
2091,282.9882
2092,225.70944
2093,251.86092
2094,272.1541
2095,176.81285
2096,151.97704
2097,126.38922
2098,103.39057
2099,62.71306
2100,23.58794
2101,12.512583
2102,6.9277353
2103,0.59666574
2104,-0.320278
2105,-0.24217749
2106,1.3707663
2107,8.132496
2108,8.617447
2109,14.543489
2110,26.656725
2111,46.668915
2112,97.70327
2113,121.07472
2114,108.66423
2115,176.42253
2116,138.21269
2117,148.75131
2118,171.57246
2119,202.19038
2120,206.17516
2121,169.81401
2122,139.53879
2123,101.60553
2124,59.58844
2125,23.184374
2126,9.735716
2127,2.2727287
2128,1.1532166
2129,-0.175405
2130,0.52225775
2131,11.216869
2132,34.889908
2133,81.88228
2134,140.94568
2135,198.89294
2136,314.64374
2137,448.0127
2138,544.82355
2139,736.6243
2140,732.1176
2141,637.1101
2142,596.69434
2143,508.57672
2144,312.0167
2145,271.0435
2146,192.38556
2147,127.91563
2148,69.03763
2149,34.01326
2150,7.114516
2151,1.4600279
2152,0.03148856
2153,0.10341567
2154,0.77692235
2155,1.9116678
2156,16.905758
2157,31.09819
2158,50.986805
2159,52.737762
2160,109.95424
2161,186.26239
2162,276.0871
2163,346.41727
2164,393.30322
2165,408.49637
2166,451.10757
2167,281.36987
2168,240.02127
2169,159.99089
2170,155.77014
2171,108.900314
2172,73.3153
2173,39.043945
2174,8.901998
2175,2.321949
2176,0.9395671
